# ----------- d^2V/dui/duj ------------
        0         0        -1 # i, j, - 
     2.584043143998569    -0.000000000000000    -0.000000000000000
     0.000000000000000     2.584043143998570     0.000000000000001
    -0.000000000000000     0.000000000000001     2.584043143998569
        0         1        -1 # i, j, - 
    -0.720300506304476    -0.773823239372447    -0.000000000000000
    -0.773823239372447    -0.720300506304476     0.000000000000000
    -0.000000000000000    -0.000000000000000     0.179398166408665
        0         2        -1 # i, j, - 
    -0.720300506304475    -0.000000000000000    -0.773823239372446
    -0.000000000000000     0.179398166408665    -0.000000000000000
    -0.773823239372447     0.000000000000000    -0.720300506304476
        0         3        -1 # i, j, - 
     0.179398166408665    -0.000000000000000    -0.000000000000000
    -0.000000000000000    -0.720300506304476     0.773823239372447
    -0.000000000000000     0.773823239372447    -0.720300506304476
        0         4        -1 # i, j, - 
     0.179398166408665     0.000000000000000    -0.000000000000000
    -0.000000000000000    -0.720300506304476    -0.773823239372447
    -0.000000000000000    -0.773823239372447    -0.720300506304476
        0         5        -1 # i, j, - 
    -0.720300506304475    -0.000000000000000     0.773823239372446
     0.000000000000000     0.179398166408665    -0.000000000000000
     0.773823239372447     0.000000000000000    -0.720300506304476
        0         6        -1 # i, j, - 
    -0.720300506304476     0.773823239372447    -0.000000000000000
     0.773823239372447    -0.720300506304476     0.000000000000000
     0.000000000000000    -0.000000000000000     0.179398166408665
        0         7        -1 # i, j, - 
    -0.061637444526927    -0.000000000000000    -0.000000000000000
    -0.000000000000000    -0.061637444526927    -0.000000000000000
     0.000000000000000    -0.000000000000000    -0.061637444526927
