# Intensity Error [H,0,0] DeltaE
#  shape: 140x100
5.876427e-05 1.152520e-05 3.824999e+00 5.875000e+01
4.878939e-05 1.040232e-05 3.824999e+00 5.925000e+01
3.418247e-05 8.545948e-06 3.824999e+00 5.975000e+01
3.615692e-05 8.522523e-06 3.824999e+00 6.025000e+01
2.942566e-05 7.598031e-06 3.824999e+00 6.075000e+01
2.624580e-05 7.279559e-06 3.824999e+00 6.125000e+01
3.168006e-05 8.179974e-06 3.824999e+00 6.175000e+01
3.661847e-05 8.881609e-06 3.824999e+00 6.225000e+01
2.640220e-05 7.621895e-06 3.824999e+00 6.275000e+01
2.384811e-05 7.190754e-06 3.824999e+00 6.325000e+01
2.914322e-05 7.789039e-06 3.824999e+00 6.375000e+01
2.198743e-05 6.629717e-06 3.824999e+00 6.425000e+01
2.821152e-05 7.540118e-06 3.824999e+00 6.475000e+01
2.250933e-05 6.787033e-06 3.824999e+00 6.525000e+01
2.451235e-05 7.076286e-06 3.824999e+00 6.575000e+01
2.281047e-05 6.877882e-06 3.824999e+00 6.625000e+01
3.134155e-05 8.092600e-06 3.824999e+00 6.675000e+01
2.211237e-05 6.667232e-06 3.824999e+00 6.725000e+01
1.597686e-05 5.648813e-06 3.824999e+00 6.775000e+01
1.802650e-05 6.009003e-06 3.824999e+00 6.825000e+01
1.985669e-05 6.279358e-06 3.824999e+00 6.875000e+01
1.599048e-05 5.653691e-06 3.824999e+00 6.925000e+01
2.400154e-05 6.928896e-06 3.824999e+00 6.975000e+01
2.011009e-05 6.359586e-06 3.824999e+00 7.025000e+01
2.755871e-05 7.365556e-06 3.824999e+00 7.075000e+01
1.521862e-05 5.380800e-06 3.824999e+00 7.125000e+01
1.753692e-05 5.845770e-06 3.824999e+00 7.175000e+01
1.594630e-05 5.638082e-06 3.824999e+00 7.225000e+01
2.573227e-05 7.137000e-06 3.824999e+00 7.275000e+01
1.503524e-05 5.315871e-06 3.824999e+00 7.325000e+01
1.717313e-05 5.724574e-06 3.824999e+00 7.375000e+01
1.204846e-05 4.918892e-06 3.824999e+00 7.425000e+01
1.565548e-05 5.535223e-06 3.824999e+00 7.475000e+01
1.691938e-05 5.639855e-06 3.824999e+00 7.525000e+01
1.787085e-05 5.957080e-06 3.824999e+00 7.575000e+01
2.238238e-05 6.748704e-06 3.824999e+00 7.625000e+01
1.729853e-05 5.766373e-06 3.824999e+00 7.675000e+01
8.062803e-06 4.031436e-06 3.824999e+00 7.725000e+01
2.551273e-05 7.364978e-06 3.824999e+00 7.775000e+01
1.213836e-05 4.955465e-06 3.824999e+00 7.825000e+01
1.711466e-05 6.051004e-06 3.824999e+00 7.875000e+01
1.758226e-05 6.216435e-06 3.824999e+00 7.925000e+01
2.170434e-05 6.863659e-06 3.824999e+00 7.975000e+01
1.184395e-05 5.296870e-06 3.824999e+00 8.025000e+01
1.373719e-05 5.608221e-06 3.824999e+00 8.075000e+01
1.232669e-05 5.512692e-06 3.824999e+00 8.125000e+01
2.764179e-05 8.334457e-06 3.824999e+00 8.175000e+01
2.115460e-05 7.479382e-06 3.824999e+00 8.225000e+01
2.227188e-05 7.874382e-06 3.824999e+00 8.275000e+01
1.740552e-05 7.105824e-06 3.824999e+00 8.325000e+01
2.096997e-05 7.926031e-06 3.824999e+00 8.375000e+01
2.475467e-05 8.752258e-06 3.824999e+00 8.425000e+01
9.374599e-06 5.412438e-06 3.824999e+00 8.475000e+01
9.548072e-06 5.512605e-06 3.824999e+00 8.525000e+01
1.599136e-05 7.151644e-06 3.824999e+00 8.575000e+01
1.625745e-05 7.270623e-06 3.824999e+00 8.625000e+01
6.480235e-06 4.582259e-06 3.824999e+00 8.675000e+01
9.580918e-06 5.531583e-06 3.824999e+00 8.725000e+01
3.154379e-06 3.154379e-06 3.824999e+00 8.775000e+01
1.542964e-05 6.900459e-06 3.824999e+00 8.825000e+01
1.526495e-05 6.826829e-06 3.824999e+00 8.875000e+01
6.154214e-06 4.351705e-06 3.824999e+00 8.925000e+01
0.000000e+00 0.000000e+00 3.824999e+00 8.975000e+01
9.309155e-06 5.374693e-06 3.824999e+00 9.025000e+01
9.134166e-06 5.273673e-06 3.824999e+00 9.075000e+01
5.865810e-06 4.147757e-06 3.824999e+00 9.125000e+01
8.560592e-06 4.942483e-06 3.824999e+00 9.175000e+01
8.488410e-06 4.900793e-06 3.824999e+00 9.225000e+01
1.411068e-05 6.310504e-06 3.824999e+00 9.275000e+01
8.402010e-06 4.850904e-06 3.824999e+00 9.325000e+01
5.043942e-06 3.566606e-06 3.824999e+00 9.375000e+01
1.145178e-05 5.121411e-06 3.824999e+00 9.425000e+01
4.808852e-06 3.400372e-06 3.824999e+00 9.475000e+01
0.000000e+00 0.000000e+00 3.824999e+00 9.525000e+01
2.934141e-06 2.934141e-06 3.824999e+00 9.575000e+01
6.599404e-06 4.666515e-06 3.824999e+00 9.625000e+01
8.216501e-06 5.809956e-06 3.824999e+00 9.675000e+01
2.256327e-05 1.302691e-05 3.824999e+00 9.725000e+01
0.000000e+00 0.000000e+00 3.824999e+00 9.775000e+01
0.000000e+00 0.000000e+00 3.824999e+00 9.825000e+01
nan nan 3.824999e+00 9.875000e+01
nan nan 3.824999e+00 9.925000e+01
nan nan 3.824999e+00 9.975000e+01
5.713914e-05 1.218267e-05 3.874999e+00 5.025000e+01
6.341652e-05 1.294528e-05 3.874999e+00 5.075000e+01
4.716577e-05 1.143982e-05 3.874999e+00 5.125000e+01
7.343089e-05 1.498956e-05 3.874999e+00 5.175000e+01
4.831284e-05 1.207868e-05 3.874999e+00 5.225000e+01
6.755503e-05 1.408694e-05 3.874999e+00 5.275000e+01
5.687721e-05 1.271883e-05 3.874999e+00 5.325000e+01
7.158116e-05 1.403877e-05 3.874999e+00 5.375000e+01
3.120187e-05 9.007550e-06 3.874999e+00 5.425000e+01
5.411155e-05 1.153701e-05 3.874999e+00 5.475000e+01
4.216648e-05 9.939354e-06 3.874999e+00 5.525000e+01
4.983962e-05 1.062626e-05 3.874999e+00 5.575000e+01
4.606684e-05 1.005316e-05 3.874999e+00 5.625000e+01
3.863024e-05 8.862774e-06 3.874999e+00 5.675000e+01
3.353879e-05 8.134706e-06 3.874999e+00 5.725000e+01
5.043645e-05 1.008758e-05 3.874999e+00 5.775000e+01
1.975198e-05 6.584209e-06 3.874999e+00 5.825000e+01
3.694938e-05 9.237653e-06 3.874999e+00 5.875000e+01
2.791224e-05 8.057928e-06 3.874999e+00 5.925000e+01
3.684697e-05 9.212133e-06 3.874999e+00 5.975000e+01
3.865442e-05 9.375353e-06 3.874999e+00 6.025000e+01
1.777431e-05 6.284402e-06 3.874999e+00 6.075000e+01
2.961074e-05 7.914120e-06 3.874999e+00 6.125000e+01
1.390880e-05 5.257191e-06 3.874999e+00 6.175000e+01
1.997654e-05 6.317329e-06 3.874999e+00 6.225000e+01
1.633839e-05 5.776655e-06 3.874999e+00 6.275000e+01
3.720255e-05 9.023293e-06 3.874999e+00 6.325000e+01
2.906219e-05 8.060596e-06 3.874999e+00 6.375000e+01
2.216535e-05 7.009596e-06 3.874999e+00 6.425000e+01
2.354708e-05 7.099961e-06 3.874999e+00 6.475000e+01
2.444828e-05 7.057841e-06 3.874999e+00 6.525000e+01
2.835921e-05 7.579438e-06 3.874999e+00 6.575000e+01
3.055774e-05 7.890316e-06 3.874999e+00 6.625000e+01
2.477138e-05 7.151151e-06 3.874999e+00 6.675000e+01
1.469741e-05 5.555330e-06 3.874999e+00 6.725000e+01
2.784948e-05 7.724215e-06 3.874999e+00 6.775000e+01
2.459249e-05 7.099455e-06 3.874999e+00 6.825000e+01
2.009577e-05 6.355159e-06 3.874999e+00 6.875000e+01
8.003648e-06 4.001860e-06 3.874999e+00 6.925000e+01
2.220383e-05 6.694747e-06 3.874999e+00 6.975000e+01
2.852860e-05 7.624803e-06 3.874999e+00 7.025000e+01
1.418923e-05 5.363151e-06 3.874999e+00 7.075000e+01
1.816232e-05 6.054225e-06 3.874999e+00 7.125000e+01
1.389851e-05 5.253229e-06 3.874999e+00 7.175000e+01
1.156410e-05 4.721080e-06 3.874999e+00 7.225000e+01
1.581863e-05 5.592856e-06 3.874999e+00 7.275000e+01
4.042768e-06 2.858712e-06 3.874999e+00 7.325000e+01
2.176921e-05 6.563862e-06 3.874999e+00 7.375000e+01
1.528991e-05 5.405894e-06 3.874999e+00 7.425000e+01
1.558988e-05 5.511966e-06 3.874999e+00 7.475000e+01
2.221630e-05 6.698627e-06 3.874999e+00 7.525000e+01
1.577283e-05 5.576642e-06 3.874999e+00 7.575000e+01
1.548058e-05 5.473344e-06 3.874999e+00 7.625000e+01
1.231780e-05 5.028838e-06 3.874999e+00 7.675000e+01
1.243625e-05 5.077100e-06 3.874999e+00 7.725000e+01
1.189967e-05 4.858048e-06 3.874999e+00 7.775000e+01
1.896068e-05 6.320351e-06 3.874999e+00 7.825000e+01
8.603513e-06 4.301862e-06 3.874999e+00 7.875000e+01
1.251266e-05 5.108313e-06 3.874999e+00 7.925000e+01
1.127770e-05 5.043572e-06 3.874999e+00 7.975000e+01
2.016570e-05 6.722012e-06 3.874999e+00 8.025000e+01
1.368404e-05 5.586559e-06 3.874999e+00 8.075000e+01
1.226753e-05 5.486280e-06 3.874999e+00 8.125000e+01
3.378155e-05 9.028591e-06 3.874999e+00 8.175000e+01
2.641553e-05 8.353476e-06 3.874999e+00 8.225000e+01
1.060861e-05 5.304370e-06 3.874999e+00 8.275000e+01
1.718264e-05 7.014957e-06 3.874999e+00 8.325000e+01
2.315105e-05 8.185280e-06 3.874999e+00 8.375000e+01
3.071407e-05 9.712864e-06 3.874999e+00 8.425000e+01
1.554644e-05 6.952643e-06 3.874999e+00 8.475000e+01
3.495439e-05 1.053928e-05 3.874999e+00 8.525000e+01
1.582406e-05 7.076855e-06 3.874999e+00 8.575000e+01
9.429967e-06 5.444404e-06 3.874999e+00 8.625000e+01
2.852747e-05 9.509293e-06 3.874999e+00 8.675000e+01
3.211787e-06 3.211787e-06 3.874999e+00 8.725000e+01
6.482236e-06 4.583636e-06 3.874999e+00 8.775000e+01
1.291045e-05 6.455301e-06 3.874999e+00 8.825000e+01
2.213568e-05 8.366609e-06 3.874999e+00 8.875000e+01
6.165932e-06 4.359972e-06 3.874999e+00 8.925000e+01
6.113600e-06 4.322979e-06 3.874999e+00 8.975000e+01
9.142212e-06 5.278326e-06 3.874999e+00 9.025000e+01
9.263848e-06 5.348515e-06 3.874999e+00 9.075000e+01
6.188319e-06 4.375822e-06 3.874999e+00 9.125000e+01
9.129042e-06 5.270701e-06 3.874999e+00 9.175000e+01
8.939633e-06 5.161338e-06 3.874999e+00 9.225000e+01
1.737478e-05 7.093257e-06 3.874999e+00 9.275000e+01
2.852474e-06 2.852474e-06 3.874999e+00 9.325000e+01
8.533086e-06 4.926590e-06 3.874999e+00 9.375000e+01
5.674643e-06 4.012580e-06 3.874999e+00 9.425000e+01
0.000000e+00 0.000000e+00 3.874999e+00 9.475000e+01
4.708608e-06 3.329494e-06 3.874999e+00 9.525000e+01
7.521992e-06 4.342826e-06 3.874999e+00 9.575000e+01
5.542772e-06 3.919332e-06 3.874999e+00 9.625000e+01
0.000000e+00 0.000000e+00 3.874999e+00 9.675000e+01
7.321828e-06 5.177334e-06 3.874999e+00 9.725000e+01
0.000000e+00 0.000000e+00 3.874999e+00 9.775000e+01
0.000000e+00 0.000000e+00 3.874999e+00 9.825000e+01
0.000000e+00 0.000000e+00 3.874999e+00 9.875000e+01
nan nan 3.874999e+00 9.925000e+01
nan nan 3.874999e+00 9.975000e+01
3.614375e-05 1.089813e-05 3.924999e+00 5.025000e+01
4.866660e-05 1.216720e-05 3.924999e+00 5.075000e+01
3.586988e-05 9.948984e-06 3.924999e+00 5.125000e+01
4.386739e-05 1.033999e-05 3.924999e+00 5.175000e+01
3.880283e-05 9.700964e-06 3.924999e+00 5.225000e+01
6.456254e-05 1.266228e-05 3.924999e+00 5.275000e+01
5.019294e-05 1.151545e-05 3.924999e+00 5.325000e+01
3.405562e-05 9.831203e-06 3.924999e+00 5.375000e+01
4.439012e-05 1.109783e-05 3.924999e+00 5.425000e+01
5.727758e-05 1.249940e-05 3.924999e+00 5.475000e+01
4.462137e-05 1.082264e-05 3.924999e+00 5.525000e+01
3.999830e-05 1.000005e-05 3.924999e+00 5.575000e+01
4.957054e-05 1.081779e-05 3.924999e+00 5.625000e+01
3.191450e-05 8.529939e-06 3.924999e+00 5.675000e+01
3.118506e-05 8.334983e-06 3.924999e+00 5.725000e+01
4.154658e-05 9.531975e-06 3.924999e+00 5.775000e+01
4.112122e-05 9.195281e-06 3.924999e+00 5.825000e+01
2.998459e-05 7.742317e-06 3.924999e+00 5.875000e+01
2.269612e-05 6.843352e-06 3.924999e+00 5.925000e+01
3.180665e-05 8.500994e-06 3.924999e+00 5.975000e+01
3.562114e-05 9.197711e-06 3.924999e+00 6.025000e+01
3.302999e-05 8.827878e-06 3.924999e+00 6.075000e+01
3.729480e-05 9.324172e-06 3.924999e+00 6.125000e+01
2.508496e-05 7.563680e-06 3.924999e+00 6.175000e+01
2.656624e-05 7.669192e-06 3.924999e+00 6.225000e+01
1.882349e-05 6.274701e-06 3.924999e+00 6.275000e+01
2.386957e-05 6.890675e-06 3.924999e+00 6.325000e+01
1.203277e-05 4.912456e-06 3.924999e+00 6.375000e+01
2.551685e-05 7.366330e-06 3.924999e+00 6.425000e+01
3.390903e-05 8.755464e-06 3.924999e+00 6.475000e+01
3.185946e-05 8.515138e-06 3.924999e+00 6.525000e+01
8.941824e-06 4.470913e-06 3.924999e+00 6.575000e+01
3.808059e-05 8.975919e-06 3.924999e+00 6.625000e+01
2.026900e-05 6.409783e-06 3.924999e+00 6.675000e+01
2.228265e-05 6.718640e-06 3.924999e+00 6.725000e+01
2.072892e-05 6.555276e-06 3.924999e+00 6.775000e+01
1.913893e-05 6.379879e-06 3.924999e+00 6.825000e+01
1.083736e-05 4.846775e-06 3.924999e+00 6.875000e+01
2.098718e-05 6.637000e-06 3.924999e+00 6.925000e+01
2.627436e-05 7.287517e-06 3.924999e+00 6.975000e+01
2.209988e-05 6.663597e-06 3.924999e+00 7.025000e+01
2.228994e-05 6.720829e-06 3.924999e+00 7.075000e+01
1.656814e-05 5.857784e-06 3.924999e+00 7.125000e+01
1.641876e-05 5.805144e-06 3.924999e+00 7.175000e+01
2.626886e-05 7.285886e-06 3.924999e+00 7.225000e+01
2.595214e-05 7.198011e-06 3.924999e+00 7.275000e+01
2.769278e-05 7.401289e-06 3.924999e+00 7.325000e+01
1.410392e-05 5.330813e-06 3.924999e+00 7.375000e+01
1.838993e-05 6.130051e-06 3.924999e+00 7.425000e+01
1.807027e-05 6.023499e-06 3.924999e+00 7.475000e+01
1.169396e-05 4.774200e-06 3.924999e+00 7.525000e+01
1.788370e-05 5.961338e-06 3.924999e+00 7.575000e+01
8.255335e-06 4.127711e-06 3.924999e+00 7.625000e+01
1.995949e-05 6.311836e-06 3.924999e+00 7.675000e+01
1.584551e-05 5.602366e-06 3.924999e+00 7.725000e+01
2.113126e-05 6.682530e-06 3.924999e+00 7.775000e+01
2.506528e-05 7.235848e-06 3.924999e+00 7.825000e+01
1.637602e-05 5.789913e-06 3.924999e+00 7.875000e+01
2.197142e-05 6.948066e-06 3.924999e+00 7.925000e+01
8.787322e-06 4.393666e-06 3.924999e+00 7.975000e+01
1.094889e-05 4.896555e-06 3.924999e+00 8.025000e+01
1.193424e-05 5.337184e-06 3.924999e+00 8.075000e+01
1.601174e-05 6.051974e-06 3.924999e+00 8.125000e+01
1.695343e-05 6.407873e-06 3.924999e+00 8.175000e+01
2.013489e-05 7.118902e-06 3.924999e+00 8.225000e+01
1.288291e-05 5.761459e-06 3.924999e+00 8.275000e+01
1.678389e-05 6.852103e-06 3.924999e+00 8.325000e+01
2.263288e-05 8.002064e-06 3.924999e+00 8.375000e+01
2.726560e-05 9.088634e-06 3.924999e+00 8.425000e+01
9.259573e-06 5.346085e-06 3.924999e+00 8.475000e+01
1.608134e-05 7.191909e-06 3.924999e+00 8.525000e+01
3.245112e-06 3.245112e-06 3.924999e+00 8.575000e+01
3.239528e-06 3.239528e-06 3.924999e+00 8.625000e+01
9.529268e-06 5.501829e-06 3.924999e+00 8.675000e+01
6.306226e-06 4.459209e-06 3.924999e+00 8.725000e+01
1.896402e-05 7.742141e-06 3.924999e+00 8.775000e+01
1.275578e-05 6.377921e-06 3.924999e+00 8.825000e+01
9.682615e-06 5.590272e-06 3.924999e+00 8.875000e+01
1.641702e-05 7.341950e-06 3.924999e+00 8.925000e+01
6.414578e-06 4.535810e-06 3.924999e+00 8.975000e+01
6.234993e-06 4.408806e-06 3.924999e+00 9.025000e+01
1.521562e-05 6.804793e-06 3.924999e+00 9.075000e+01
1.213757e-05 6.068842e-06 3.924999e+00 9.125000e+01
9.160670e-06 5.288919e-06 3.924999e+00 9.175000e+01
3.069287e-06 3.069287e-06 3.924999e+00 9.225000e+01
6.099339e-06 4.312884e-06 3.924999e+00 9.275000e+01
0.000000e+00 0.000000e+00 3.924999e+00 9.325000e+01
5.840630e-06 4.129980e-06 3.924999e+00 9.375000e+01
2.881337e-06 2.881337e-06 3.924999e+00 9.425000e+01
5.726304e-06 4.049109e-06 3.924999e+00 9.475000e+01
1.432311e-05 6.405538e-06 3.924999e+00 9.525000e+01
0.000000e+00 0.000000e+00 3.924999e+00 9.575000e+01
9.766929e-06 4.883518e-06 3.924999e+00 9.625000e+01
5.301466e-06 3.748744e-06 3.924999e+00 9.675000e+01
1.485078e-05 6.641527e-06 3.924999e+00 9.725000e+01
1.018232e-05 5.878797e-06 3.924999e+00 9.775000e+01
4.364756e-06 4.364756e-06 3.924999e+00 9.825000e+01
8.565564e-06 8.565564e-06 3.924999e+00 9.875000e+01
0.000000e+00 0.000000e+00 3.924999e+00 9.925000e+01
0.000000e+00 0.000000e+00 3.924999e+00 9.975000e+01
4.415107e-05 1.224578e-05 3.974999e+00 5.025000e+01
3.656313e-05 1.102462e-05 3.974999e+00 5.075000e+01
7.155689e-05 1.525675e-05 3.974999e+00 5.125000e+01
5.389008e-05 1.307067e-05 3.974999e+00 5.175000e+01
5.074955e-05 1.230904e-05 3.974999e+00 5.225000e+01
3.262186e-05 9.417698e-06 3.974999e+00 5.275000e+01
4.150206e-05 1.006596e-05 3.974999e+00 5.325000e+01
3.535702e-05 8.839397e-06 3.974999e+00 5.375000e+01
3.829189e-05 9.287569e-06 3.974999e+00 5.425000e+01
3.961994e-05 9.609614e-06 3.974999e+00 5.475000e+01
3.806427e-05 9.828482e-06 3.974999e+00 5.525000e+01
4.794911e-05 1.130204e-05 3.974999e+00 5.575000e+01
2.876442e-05 8.673089e-06 3.974999e+00 5.625000e+01
3.028913e-05 8.744064e-06 3.974999e+00 5.675000e+01
2.196088e-05 7.320428e-06 3.974999e+00 5.725000e+01
1.618803e-05 6.118635e-06 3.974999e+00 5.775000e+01
3.394938e-05 8.766043e-06 3.974999e+00 5.825000e+01
3.341354e-05 8.627618e-06 3.974999e+00 5.875000e+01
3.947246e-05 9.304168e-06 3.974999e+00 5.925000e+01
2.448395e-05 7.068114e-06 3.974999e+00 5.975000e+01
3.037202e-05 7.842181e-06 3.974999e+00 6.025000e+01
3.776118e-05 8.900783e-06 3.974999e+00 6.075000e+01
2.730310e-05 7.882061e-06 3.974999e+00 6.125000e+01
3.839603e-05 9.599413e-06 3.974999e+00 6.175000e+01
3.812116e-05 9.530515e-06 3.974999e+00 6.225000e+01
4.259760e-05 1.004072e-05 3.974999e+00 6.275000e+01
3.214435e-05 8.591180e-06 3.974999e+00 6.325000e+01
5.088920e-05 1.061141e-05 3.974999e+00 6.375000e+01
2.499363e-05 7.215241e-06 3.974999e+00 6.425000e+01
3.022282e-05 7.803689e-06 3.974999e+00 6.475000e+01
3.092618e-05 7.985307e-06 3.974999e+00 6.525000e+01
2.025956e-05 6.753281e-06 3.974999e+00 6.575000e+01
1.161495e-05 5.194604e-06 3.974999e+00 6.625000e+01
2.278355e-05 7.205040e-06 3.974999e+00 6.675000e+01
2.825763e-05 7.837545e-06 3.974999e+00 6.725000e+01
2.268397e-05 6.839659e-06 3.974999e+00 6.775000e+01
1.426433e-05 5.391498e-06 3.974999e+00 6.825000e+01
3.066759e-05 7.918547e-06 3.974999e+00 6.875000e+01
1.075168e-05 4.808505e-06 3.974999e+00 6.925000e+01
1.760771e-05 6.225347e-06 3.974999e+00 6.975000e+01
1.944051e-05 6.480284e-06 3.974999e+00 7.025000e+01
2.055151e-05 6.499060e-06 3.974999e+00 7.075000e+01
8.083618e-06 4.041917e-06 3.974999e+00 7.125000e+01
3.661104e-05 8.629608e-06 3.974999e+00 7.175000e+01
1.680776e-05 5.942611e-06 3.974999e+00 7.225000e+01
2.305629e-05 6.951960e-06 3.974999e+00 7.275000e+01
1.225724e-05 5.004015e-06 3.974999e+00 7.325000e+01
2.220597e-05 6.695535e-06 3.974999e+00 7.375000e+01
1.405433e-05 5.312101e-06 3.974999e+00 7.425000e+01
1.020374e-05 4.563295e-06 3.974999e+00 7.475000e+01
1.444411e-05 5.459504e-06 3.974999e+00 7.525000e+01
1.609634e-05 5.691052e-06 3.974999e+00 7.575000e+01
1.994845e-05 6.308349e-06 3.974999e+00 7.625000e+01
1.014661e-05 4.537767e-06 3.974999e+00 7.675000e+01
2.523484e-05 7.284841e-06 3.974999e+00 7.725000e+01
1.621741e-05 5.733814e-06 3.974999e+00 7.775000e+01
1.013912e-05 4.534426e-06 3.974999e+00 7.825000e+01
1.512431e-05 5.716582e-06 3.974999e+00 7.875000e+01
1.907372e-05 6.358025e-06 3.974999e+00 7.925000e+01
1.909225e-05 6.364270e-06 3.974999e+00 7.975000e+01
2.055507e-05 6.851882e-06 3.974999e+00 8.025000e+01
1.119605e-05 5.007125e-06 3.974999e+00 8.075000e+01
2.061634e-05 6.872211e-06 3.974999e+00 8.125000e+01
1.984438e-05 7.016189e-06 3.974999e+00 8.175000e+01
2.166256e-05 7.220906e-06 3.974999e+00 8.225000e+01
1.559994e-05 6.368696e-06 3.974999e+00 8.275000e+01
1.833242e-05 6.929035e-06 3.974999e+00 8.325000e+01
1.957237e-05 7.397862e-06 3.974999e+00 8.375000e+01
3.221790e-05 9.714306e-06 3.974999e+00 8.425000e+01
1.525366e-05 6.821835e-06 3.974999e+00 8.475000e+01
9.576390e-06 5.529103e-06 3.974999e+00 8.525000e+01
1.310522e-05 6.552781e-06 3.974999e+00 8.575000e+01
1.000303e-05 5.775269e-06 3.974999e+00 8.625000e+01
1.982471e-05 8.093453e-06 3.974999e+00 8.675000e+01
0.000000e+00 0.000000e+00 3.974999e+00 8.725000e+01
6.443788e-06 4.556482e-06 3.974999e+00 8.775000e+01
9.486301e-06 5.476975e-06 3.974999e+00 8.825000e+01
1.586546e-05 7.095334e-06 3.974999e+00 8.875000e+01
1.263862e-05 6.319434e-06 3.974999e+00 8.925000e+01
1.921539e-05 7.844760e-06 3.974999e+00 8.975000e+01
3.234769e-06 3.234768e-06 3.974999e+00 9.025000e+01
6.395858e-06 4.522594e-06 3.974999e+00 9.075000e+01
6.256310e-06 4.423910e-06 3.974999e+00 9.125000e+01
6.170326e-06 4.363080e-06 3.974999e+00 9.175000e+01
1.208808e-05 6.044047e-06 3.974999e+00 9.225000e+01
3.019989e-06 3.019989e-06 3.974999e+00 9.275000e+01
6.128227e-06 4.333329e-06 3.974999e+00 9.325000e+01
3.069969e-06 3.069969e-06 3.974999e+00 9.375000e+01
2.110519e-05 7.977056e-06 3.974999e+00 9.425000e+01
1.178738e-05 5.893702e-06 3.974999e+00 9.475000e+01
1.171314e-05 5.856651e-06 3.974999e+00 9.525000e+01
8.703932e-06 5.025221e-06 3.974999e+00 9.575000e+01
2.880582e-06 2.880582e-06 3.974999e+00 9.625000e+01
5.247653e-06 3.710651e-06 3.974999e+00 9.675000e+01
2.548884e-06 2.548884e-06 3.974999e+00 9.725000e+01
1.415435e-05 6.330070e-06 3.974999e+00 9.775000e+01
6.451471e-06 4.561879e-06 3.974999e+00 9.825000e+01
1.540481e-05 7.702430e-06 3.974999e+00 9.875000e+01
0.000000e+00 0.000000e+00 3.974999e+00 9.925000e+01
0.000000e+00 0.000000e+00 3.974999e+00 9.975000e+01
4.816276e-05 1.287271e-05 4.024999e+00 5.025000e+01
3.356193e-05 1.061360e-05 4.024999e+00 5.075000e+01
5.254650e-05 1.313725e-05 4.024999e+00 5.125000e+01
4.826138e-05 1.246162e-05 4.024999e+00 5.175000e+01
4.723381e-05 1.219611e-05 4.024999e+00 5.225000e+01
3.956913e-05 1.097478e-05 4.024999e+00 5.275000e+01
5.005725e-05 1.214134e-05 4.024999e+00 5.325000e+01
3.974093e-05 1.062181e-05 4.024999e+00 5.375000e+01
4.770166e-05 1.124374e-05 4.024999e+00 5.425000e+01
3.164323e-05 8.776974e-06 4.024999e+00 5.475000e+01
3.277029e-05 8.461461e-06 4.024999e+00 5.525000e+01
3.550383e-05 8.611335e-06 4.024999e+00 5.575000e+01
4.741327e-05 1.010895e-05 4.024999e+00 5.625000e+01
3.170907e-05 8.474859e-06 4.024999e+00 5.675000e+01
4.260358e-05 1.033322e-05 4.024999e+00 5.725000e+01
4.133439e-05 1.033372e-05 4.024999e+00 5.775000e+01
3.052075e-05 8.810846e-06 4.024999e+00 5.825000e+01
4.663779e-05 1.069990e-05 4.024999e+00 5.875000e+01
3.313813e-05 8.856950e-06 4.024999e+00 5.925000e+01
4.125173e-05 9.723459e-06 4.024999e+00 5.975000e+01
3.132421e-05 8.372061e-06 4.024999e+00 6.025000e+01
3.325070e-05 8.585660e-06 4.024999e+00 6.075000e+01
3.762055e-05 8.867586e-06 4.024999e+00 6.125000e+01
4.074997e-05 9.112137e-06 4.024999e+00 6.175000e+01
3.602189e-05 8.736887e-06 4.024999e+00 6.225000e+01
2.918837e-05 8.095585e-06 4.024999e+00 6.275000e+01
2.668255e-05 8.045304e-06 4.024999e+00 6.325000e+01
4.324807e-05 1.019401e-05 4.024999e+00 6.375000e+01
3.076435e-05 8.532784e-06 4.024999e+00 6.425000e+01
1.375097e-05 5.613897e-06 4.024999e+00 6.475000e+01
1.744004e-05 6.166265e-06 4.024999e+00 6.525000e+01
2.241903e-05 6.759789e-06 4.024999e+00 6.575000e+01
1.009603e-05 4.515239e-06 4.024999e+00 6.625000e+01
1.711944e-05 6.052836e-06 4.024999e+00 6.675000e+01
1.174527e-05 5.252782e-06 4.024999e+00 6.725000e+01
1.897593e-05 6.709130e-06 4.024999e+00 6.775000e+01
2.052238e-05 6.841036e-06 4.024999e+00 6.825000e+01
3.019753e-05 8.070969e-06 4.024999e+00 6.875000e+01
1.236762e-05 5.049201e-06 4.024999e+00 6.925000e+01
2.259550e-05 6.812957e-06 4.024999e+00 6.975000e+01
1.723032e-05 6.091990e-06 4.024999e+00 7.025000e+01
2.686054e-05 7.754180e-06 4.024999e+00 7.075000e+01
2.202388e-05 6.964751e-06 4.024999e+00 7.125000e+01
1.887426e-05 6.291653e-06 4.024999e+00 7.175000e+01
1.438132e-05 5.435672e-06 4.024999e+00 7.225000e+01
2.029695e-05 6.418618e-06 4.024999e+00 7.275000e+01
1.707309e-05 6.036339e-06 4.024999e+00 7.325000e+01
1.941248e-05 6.470974e-06 4.024999e+00 7.375000e+01
1.441222e-05 5.447332e-06 4.024999e+00 7.425000e+01
1.617228e-05 5.717823e-06 4.024999e+00 7.475000e+01
1.426749e-05 5.392804e-06 4.024999e+00 7.525000e+01
1.862624e-05 6.208814e-06 4.024999e+00 7.575000e+01
1.252426e-05 5.113099e-06 4.024999e+00 7.625000e+01
1.635290e-05 5.781787e-06 4.024999e+00 7.675000e+01
1.831193e-05 6.104060e-06 4.024999e+00 7.725000e+01
